id	preprotext	irony
5353ed55c65af2d0b645fbf8fda92166	TOPIC_ENDIRECTO La declaración de el diputado de ERC en el Congreso de los Diputados , Joan Tardà , en el juicio de el ' procés ' . URL_TOKEN	0
537bb360fcc062b33eef72d31f6668bb	"TOPIC_España Me PROVOCAN ASCO . Legitiman un G0LPE de estado en TOPIC_Venezuela "" . Joan Tardà URL_TOKEN via AUTHOR_TOKEN """	0
1601cc286ccd38aabfa801c5ccfeafdc	TOPIC_HuelgaGeneral TOPIC_Cataluña | Los diputados de ERC , liderados por Joan Tardá , regresarán a sus escaños en el último tramo de el pleno de el Congreso de este jueves . En AUTHOR_TOKEN URL_TOKEN	0
4ae753c969019f0f50afd7be7df0ce05	TOPIC_JuicioAlProcés El representante de el Poder Judicial ha tenido q cortar varias veces tanto a Joan Tardà como a la acusación particular ( ambos contrarios a el ideal real de lo q es España ) por querer hacer política de el juicio ¿ Queda claro ya que esto no es un conflicto sino un pacto ?	0
fae58baa34112269adcabd50386927e7	TOPIC_juicioproces El diputado de ERC Joan Tardá anuncia que declarará en catalán , y Marchena le recuerda que no tiene derecho a hacer lo URL_TOKEN	0
2ad39b24ae379bd4e6115057d8593f47	TOPIC_juicioproces El primero de los testigos será el diputado nacional de ERC Joan Tardá , a las 10.00 horas , a quien seguía en el calendario de citaciones tan sólo media hora más tarde el presidente de el Parlament , Roger Torrent URL_TOKEN	0
3678de1ca70f616391a618f32e2b51a4	TOPIC_JuicioProcés EnDirecto ▶ Antes de la ex vicepresidenta de el Gobierno , han prestado declaración - también como testigos - Joan Tardà y Artur Mas . Aquí estamos contando esta sesión a el minuto URL_TOKEN	0
c11666d1cc8f2775826e3531cc4ef5a7	TOPIC_juicioproces Joan Tardá comienza su declaración testifical URL_TOKEN	0
cf0f7dd90c1bc5ec2c383cf4a3cc45c3	"TOPIC_JuicioProcés Joan Tardá : Ni la unidad de España ni la independencia valen una mínima violencia "" URL_TOKEN URL_TOKEN """	0
2800c9eb2a50d318f0512d5c9b10ef4f	TOPIC_JuicioProcés Marchena reprende a Joan Tardà y a el letrado de Vox y pide ceñir se a los hechos sin opinar URL_TOKEN URL_TOKEN	0
a8a5b06ff48cb93373156764daf766fd	"TOPIC_SesiónDeControl Antes de exponer la pregunta a el Gobierno , Tardá se ha dirigido a Pastor para ejercer su derecho a la defensa ante los insultos de Rivera . Es usted un fascista """	0
d0cc3b84ba76a4d13eded304ff2c01db	TOPIC_ÚLTIMAHORA Las primeras personas en testificar en el juicio contra el procés serán Joan Tardà , Roger Torrent , Artur Mas , Mariano Rajoy , Marta Pascal y Xavier Domèmech , el 26_de_febrero . A el día siguiente : Saenz de Santamaría , Montoro y Zoido URL_TOKEN URL_TOKEN	0
51afe638e886f943bbaa497fb1fa53d3	⚠ ️ importante : Martes_26 : Joan Tardà , Roger Torrent , Artur Mas , Mariano Rajoy ( 16h . ) , Marta Pascal , X . Domenech . Miércoles_27 : Soraya Sáenz de Santamaría , Montoro , Zoido , de Gispert , Antonio Baños , Francesc Iglesias Jueves_28 : Urkullu , Rufián , Dante-Fachín , Benach , Colau URL_TOKEN	0
486c65d004a3cc0059db1330c7bfd196	"📺 DIRECTO | Joan Tardá : Ante los insultos de el señor Rivera acusando nos de golpistas hacemos el ejercicio de autodefensa democrática : es usted un fascista señor Rivera "" URL_TOKEN URL_TOKEN """	0
fa033b217d3edc1bf528a1ea01c2fb0d	Aclaro no soy separatista . Pero la estrema derecha que aprendan de estas personas , Roger Torrent , Elsa Arcadi , Joan Tarda , Oriol Junqueras , el presidente Sánchez , y tantos otros para dialogar hay que ser exquisito , la verdad dan miedo .	0
59d2ef5c271ce41da30ea12137a916bb	"ALSINA se MOFA de JOAN TARDÁ No nos TOME el PELO ustedes no quieren hablar de todo "" URL_TOKEN """	0
f42cf6bd5cbbdee1f56be212a2f97f83	Calendario de el Supremo en el juicio por el TOPIC_procés Día_26 : Joan Tardá Roger Torrent Artur Mas Mariano Rajoy Marta Pascal Xavier Doménech URL_TOKEN	0
975f581c645504ee5800328708973a4d	"Carmen Calvo responde a Joan Tardà . Pensamos y sentimos que hemos devuelto la política a la política "" TOPIC_Congreso """	0
00cf821aaa6278a35147c444e39d909b	Cataluña : Joan Tardà dejará de ser diputado en el Congreso el 28A tras quince años URL_TOKEN	0
11d035433aaf7bcafbb9e01402e6e1ee	Declaraciones políticas para entender el moemnto actual . Joan Tardà , No somos chantajistas : el acuerdo lo rompió el PSOE - URL_TOKEN	0
5a96bae0dd37860153d51f523bbc5b7e	Diario Ok - Noticia . España . Mariano Rajoy y Soraya Sáenz de Santamaría declararán la semana que viene en el Supremo junto a Joan Tardá , Torrent y Artur Mas URL_TOKEN	0
922579025bcd3f849000374a0ef5d161	Discurdo de Joan Tarda en el Congreso . URL_TOKEN	0
261da032055832daaaa3915021ee7c6f	El TOPIC_TS cita a los primeros testigos en la causa especial 20907/2017 para los días 26 , 27 y 28 . El primero en comparecer será el diputado de ERC Joan Tardà URL_TOKEN	0
c3005d5b2439e7d82d9c801bd2f83611	El dia_26 testificaran : Joan Tardà , Roger Torrent , Artur Mas , Mariano Rajoy , Cristóbal Montoro i Juan Ignacio Zoido	0
51c454042824fee3fb493b3ced9ac3a3	"El portavoz de AUTHOR_TOKEN en el AUTHOR_TOKEN , Joan Tardá , ha pedido negociaciones sin condiciones tras las generales . La vicepresidenta , Carmen Calvo , le ha contestado salgan de esa quimera "" URL_TOKEN """	0
d3ffccf594522b99f691acc0cddc393f	El Supremo cita a Rajoy para testificar en el juicio de el procés el próximo_martes_26_de_febrero . l mismo día , por la mañana , Joan Tardá , Roger Torrent y Artur Mas . Por la tarde , además de Rajoy , Marta Pascal y Xavier Doenech . Sáenz de Santamaría , Montoro y Zoido , el día_27	0
9210241412b4abf5c87724dc11b6bd73	Elecciones Generales 2019 : Joan Tardà abandonará el Congreso tras 15 años como diputado URL_TOKEN vía AUTHOR_TOKEN	0
08355ce7ed5e8bfef296e3dbe511fa80	"Empezamos con el juicio de procés y en el minuto 2 el Magistrado Marchena se ha referido a Joan Tardá como Sr . Sardá "" . Empezamos bien . """	0
171866da34f4cdf19675136e0529b5dd	En AUTHOR_TOKEN : La agarrada de Tardà con Marchena : de hablar en catalán a frenar opiniones políticas URL_TOKEN	0
d3ab0b83c513892f3677d72612eb885b	En la TOPIC_RepúblicaCatalana tenemos claro que la AUTHOR_TOKEN es un residuo de el franquismo que hay que desinfectar y extirpar . Un ciudadano con semejante prepotencia , a el que nadie ha elegido , si no que lo puso ahí un genocida , no tiene cabida en el siglo_XXI URL_TOKEN	0
a8c272ac6d4f48061e0e5de354a39acc	En Nuestra Plaza : “ Guaidó se autoproclama y Cataluña no puede votar ” Joan Tardá URL_TOKEN	0
29d7ca65ebe105a92ebbb9f48b3cbf86	EnDirecto ▶ El TOPIC_JuicioProcés se reanudará a las cuatro de esta tarde . Hemos recapitulado aquí lo más importante de las declaraciones de Joan Tardà , Artur Mas y Soraya Sáenz de Santamaría URL_TOKEN	0
1935743571f96b086d18c4e32aa5630a	Entiendo que hacen estas crónicas sobre la marcha , pero AUTHOR_TOKEN debería cuidar más la redacción y la ortografía , porque cada día y cada artículo que publican hacen cada vez más faltas URL_TOKEN	0
9e07ebbd1d7d49df6e2c5409ff75cd1f	ERC estudia cómo suceder a Tardà en el Congreso URL_TOKEN	0
d75aae552d3a647f5b749b1123ca628a	ERC estudia cómo suceder a Tardà en el Congreso . La dirección de el partido apuesta por Rufián como cabeza de lista URL_TOKEN	0
fac015a499ac88a902014c09b04ca4ed	Esta gente , sigue con su circo e intenciones en el juicio . No tienen remedio 🤦 URL_TOKEN	0
53e720c7ea2054eea4da4ad6d9c64542	Están interrogando a Joan Tardá ? ? ? EMOJI_791 TOPIC_JuicioProcés TOPIC_JuicioAlProcés	0
31e8f14d169d24fc39f0b26b52a9ed0b	Este AUTHOR_TOKEN además de GOLPISTA es un perfecto gilipollas URL_TOKEN	0
7545e0ab438a005a6bb1901f6e137cb6	este interrogatorio está quitando la máscara a tanta gente que está en ese juicio ! horrorizada estoy . En serio están preguntando por el ideario , lo que siente Joan tarda ? es su pensamiento hasta eso se lo quieren quitar , por eso se lo quiere juzgar ! Pavor ! TOPIC_JudiciTV3CatRàdio	0
0fb4535f722c26c2ceeba1d2ed25f506	"Este juicio está inspirado en la venganza "" AUTHOR_TOKEN"	0
ee0a62ef6618ef40fa4174a91fd80292	Excelencia la de el profesor Joan Tardà . Desenmascaró las zarpas totalitarias de el magistrado Carlos Marchena , hasta hoy camufladas en vergel de pseudosimpatía . .	0
71d92183a4c12da8f0beb6752153d3ba	Fiscalía NO tiene preguntas para Joan Tardá	0
5d139bc1965f59948a5d7e78520f32ce	Grande señor Tarda . . A la justicia de el régimen de el 78 se le ve el franquismo por todos los costados . TOPIC_MarcaEspaña URL_TOKEN	0
ac969047d4ca0660deeeef4f790a82ce	"Grandioso varapalo de Arcadi Espada a Joan Tardá por llamar fascista "" otra vez a Rivera URL_TOKEN vía AUTHOR_TOKEN """	0
9cffb143d079f6369ebce536de35edcc	"Guaidó se autoproclama y Cataluña no puede votar "" Joan Tardá URL_TOKEN """	0
1a9a48036c132bd6645bc40c9ae20fa5	Hablé con Joan Tardá en Sant boi . Me contactó con Gemma Calvet i Barot , jurista que fue miembro de el comite de etica de la policia catalana . Me citó en el Parlament , fui , pensando que iba a una reunión normal . me metieron prisa ya que tenia que hablar en el atril en breve	0
396e51d6b9c0ee9d51fd34912ba98f2d	Horario de los testigos que acuden este miércoles a el juicio de el procés - 10 horas : Joan Tardá - 11 horas : Artur Mas - 11:30 horas : Soraya Sáenz de Santamaría - 16 horas : Mariano Rajoy - 18 horas : Antonio Baños URL_TOKEN URL_TOKEN	0
c38c607a638308035a3afe975ceb1f8e	URL_TOKEN Joan Tardà quería ir de chulito pero le chafan la guitarra . Es lo que tiene ir de sobrado en lugar de asesorar se sobre las obligaciones y derechos de cada uno , acusados y testigos .	0
b156e11209d5c3d169c4c87eaca4c723	Importante - casi vital en sentido literal - no perder esto de vista NUNCA . Joan Tardà : “ Ni la unidad de España ni la independencia de Catalunya valen la mínima violencia ” AUTHOR_TOKEN URL_TOKEN	0
f8543300116c908eb8fd18beef3876ae	Javier NART vs Joan TARDÀ : CLASE MAGISTRAL DE DERECHO Y DEMOCRACIA URL_TOKEN via AUTHOR_TOKEN	0
bc52213fac0160e344f83133123f6323	Javier NART vs Joan TARDÀ : CLASE MAGISTRAL DE DERECHO Y DEMOCRACIA URL_TOKEN vía AUTHOR_TOKEN	0
ea0459ab0c7ab7d3e40a4aa74df45fe6	"Joan Tardà a Marchena : Le agradezco que pueda marchar me "" . """	0
254ce66424846dde8926a48e4b556fc8	Joan Tardà abandonará el Congreso tras 15 años como diputado URL_TOKEN	0
90598ed257406e8b1e71de7eb40a9be1	Joan Tardá abre la nueva fase de el juicio de el ‘ procés ’ en la que declararán Rajoy , Santamaría y Montoro URL_TOKEN	0
27492e9ba68b1a462245bbf8ab608965	Joan Tardà acaba de dejar a los altos cargos de el PsoE de cobardes , chaqueteros y traidores para arriba .	0
eb3fb4551798cd27704f4f7bbfa93a58	Joan Tardà acude a el Tribunal Supremo , en calidad de testigo , con ganas de liar la y montar una bronca monumental . El juez Marchena , como no puede ser de otro modo , le para los pies . Se cree que está en un plató de TV3 . 🤦 EMOJI_55 ‍ EMOJI_709 ️ TOPIC_JuicioProcés	0
408489676bb5eb237105993a6b0ad6e8	Joan Tardá cree que no volverá a presentar se a las elecciones URL_TOKEN	0
5dc8102ed9207537a8b7ff3bcfcce77d	"Joan Tardá defiende el gesto de Torra : El rey se ha convertido en un enemigo de la democracia "" URL_TOKEN URL_TOKEN """	0
6c675ab2b19dfaf01e945e150cc5147e	Joan Tardá demostrando la mierda que son los de v 💩 x . Gracias .	0
c76752cc68c0fdb8a54c3b241c33a9d5	Joan Tarda demostró el desprecio que todo totalitario como él siente por la democracia y el estado de derecha . Chulo , faltón , mentiroso y a su aire , como si estuviera en el bar . Ojala le trinquen por 30 años .	0
4fc253bb43abb0f032199efc878ff71d	Joan Tardà denuncia el carácter de el juicio a el testificar en el TS español 📺 Resumen URL_TOKEN 🔴 EN DIRECTO URL_TOKEN URL_TOKEN	0
506685e05ebfe070baf441e57a01ebeb	Joan Tárda ERC por desgracia no es verdad . el Rey es para mi gusto demasiado democratico . y más educado . que la manada de traidores golpistas de el gobierno de Cataluña . cataluña es España desgraciaďo	0
0d657ddfaf04ab3318140f572abdf22e	Joan Tarda es demasiado histriónico para un juicio TOPIC_judicitv3catradio	0
654d634b9a53575e4d9f9a173509df43	Joan Tardá es testigo ! ! ! Que clases de preguntas son esas ? ? TOPIC_JuicioProcés TOPIC_JuicioAlProcés	0
