id	preprotext	irony
2d9003396fce4e8d172cb7920e323e5b	Ya me imagino a muchos jóvenes diciendo . . para que estudio si como quiera puedo llegar a ser Secretario de la Comisión Reguladora de energía y ganar 80mil a el mes ! ! !	1
2da4feb9e33b29fd61bcbc5cec633298	Estos si no son de el pan son de el prian .	1
2e44e9fb2ef07aa7783fd93fca6d2552	En lo que , en el gob de la Sheinbaum dejan de chachalear y se ponen las pilas , hay que hacer algo , lo que sea . TOPIC_MeEstanLlevando	0
2ed1a2e1488fdb2747262c25fa307889	que bueno que amlo alfin se denuncie por tener fiscal carnal , y que bueno que amlo se auto acuse de que las esposas de sus amigos van a la scj , y de que sus hijos gobiernen morena AAH PERDON PENSE QUE HABLABA DE ESE CONFLICTO DE INTERESES AMLO	0
2edff9b926f32f0a5995463686ad3902	Mis compañeros de mi nuevo trabajo están discutiendo si la tierra es plana . TOPIC_Ashuda TOPIC_JuevesCasual	0
2ee7cdde41a358a33aa25ea2c6632b83	Q gente tan maldita	0
3011bb5bf69680b4af45d2443f348aa3	Si Carmen . Ya nos dimos cuenta que la cultura , el deporte , la salud , la economía no le importan . Que se siente apoyar a un personaje así . Comenta lo sería bueno .	0
3045a657b115b3861a318ffdd3a7693e	Diseñadora de modas y con esa facha que espanto	0
3097e39a1a0fb8a72d8f3f25b13b486d	"Bueno todos sabemos el narcisismo de Denise , siempre se piropea a sí misma , por ende le queda la expresión "" No tener abuela "" . Hay que comprender la su soledad mental raya a el extremo . Orgulloso hubiese sido , si mi abuelo siguiera dando sus enseñanzas sabias a nosotros sus nietos ."	0
309f3b8bf44732936b2e9921b95c874f	Me pregunto cuantos miembros de la cuarta deformación muestran este nivel de ignorancia	0
30d2d01ea1787a4040ba6bdde252d32c	Ese wey no explica ni madres salio de escuela rural de el pobre diablo	0
31e7df616ca221c82adb426dd63033fa	El libro que compartes es un insulto a la biotecnología . El caso Séralini lo reducen a lo que repiten en los medios de infoxicación , y no dicen nada de la colución con Monsanto ,	0
31fec417e7b52f481c091d8bdfa677f1	El AUTHOR_TOKEN arropa y protege cual madre a el desprotegido hijo , lo hizo con el Senador que se quería zumbar a una joven , lo hizo con una diputada veracruzana que quería correr a toda la cámara y ahora trae venezolanos a que vengan a gritar le a el Presidente de TOPIC_México	0
335e4022edc444af94905051f4048e1a	El peor enemigo de un Mexicano , otro Mexicano lleno de odio , racismo y envidia .	0
33f019616ce83ce051f78be7461085cf	medidas populistas que solo perjudican a los niños , cuantas mamás van a usar el dinero para todo menos el cuidado de sus hijos , ya los veo solos y descuidados en casa	0
3446f5f020d73ad75de5d2b7db53e46a	Jajajajajajajs están jodidos esos que viven en Ciudad de México 🇲 🇽 . Puras pendejas la forma de gobernar de el nuevo partido ( morena ) .	0
34822ef24ccab0c580a54580fb34c709	"Vaya manera de justificar y defender lo indefendible . Conacyt debe representar la élite en la investigación , no convertir se en la "" casa de los compadres "" . Se critica su falta de preparación para el puesto , no sus preferencias ."	0
35b3647170f7b6ce90931f98f1fee52b	Si asi esta el TOPIC_conacyt como estaran las otras secretarias 🤦 ‍ EMOJI_709 ️	0
35cad336d340ba62223b0571d710a161	Será que le da clases particulares el AUTHOR_TOKEN	0
35e5a65b21fd096ceb5a7759ae16dce7	"siguiendo con este gobierno modelo chavo de el ocho . un presidente que cómo dice una cosa dice otra ( la chimoltrufia ) , hacen cosas ' sin querer queriendo "" . Quién podrá defender nos ? ya se murió Chespiro"	0
35ef5d7576f12eadba0c2a89cfcce5ca	Cómo dije ya comenzaron a ladrar ! ! !	0
36797a5ff3cc25cb67f12de1b9292f5b	Yo diría que de 5ta 🤦 🏼 ‍ EMOJI_699 ️	0
368340cd946a9d7eb5435a764d817091	Uuu le dicen sus verdades , han de ser malvados de ultraderecha que “ odian ” a los indígenas	0
370db8caa22f918689ce4a9d8ce42164	La incapacidad también es corrupción dice la Senadora Xóchitl Gálvez con evidente alusión a el titular de el ejecutivo federal , ósea a el cabecita de algodón ! ! ! EMOJI_769 EMOJI_769 EMOJI_769	0
372bed76e0be2eaef020436ab9bc52a4	Ladra perro ya no hay chayote ni hueso . . ladra y ladra	0
37594888e8b3466cd3478f007fc28e28	Es demasiado ignorante para apreciar lo que si vale la pena .	0
37784b70d518cc77fb74e0f150a51c2a	¿ Tendrá Olga Cordero nietos ? Imaginen se el Secretario Urzúa la quiere enviar a su casa a cuidar nietos . Así piensan nuestros hombres preparados , y luego dicen que el machismo no está enraizado . En casa que le den una lanita para que cuide nietos . .	0
37cbf978a8ce109c7b8696bd21db5c74	No inventes todo el periódico reforma es un lamehuevos que pinche lastima	0
37f7c8f942946b884110336093e7b4f4	AUTHOR_TOKEN ya viste que el tweet de don fer no está escrito perfectamente conforme a las leyes sagradas de la RAE ? La fiscalía descansa ? EMOJI_672	0
38ac5ae22db419bb870c9c611feabb6e	El mejor negocio de su vida ! , por 6 años de contrato matrimonial le darán una lanotota !	0
38c24eb304ab438f9f9d461c17c12b61	Que pendeja pregunta . . pues para reforzar y asegurar que no se vuelba a repetir el desabasto . Muchos se van con la finta de la pregunta sin razonar . Pendejo EMOJI_778	0
38c53d899e85794e257941e35ff19dca	de todas las ineptitudes esto es tan infame que más allá de reírnos de sus “ jocosos ” comentarios debemos señalar lo discriminatorios , anticuados , retrógradas , anti-sociales que son . . disculpe me maestra AUTHOR_TOKEN pero estoy muy molesta con estos dichos de nuestro Tlatoani	0
38e20bc6ec0330f06213c12fd3e19129	CHAYOTE INFORMATIVO CHAYOTE INFORMATIVO CHAYOTE INFORMATIVO Aquí desde la redacción de su CHAYOTE INFORMATIVO PRESIDENCIAL les comunico que se duerme temprano él cabeza de algodón para levantar se muy temprano a decir sus Tonterías . VOCERA DE LA REPÚBLICA CHAYOTE INFORMATIVO	0
39cd047dfe5805ca9ca651cc25dd6281	Podríamos organizar la 1a . Feria para vender pipas en el nuevo aeropuerto de Sta . Lucia : ¡ Lleva te un helicóptero gratis en la compra de 10 pipas ! , y asi . . EMOJI_777	0
39df9e0c182cf85e66242db1c1e280ef	¿ Que es un pendejo ?	0
3a14fa27f763266789c10ea36def3038	Estaba tan preocupada , pero más por tu dignidad y valía . Tantos pinches años luchando para que un anciano te llegue a el precio . ¡ Qué vergüenza de “ periodista ” !	0
3aa9c4c47096c685c53b5ef9ea5c5d26	Seas mamon López , los quemaron en territorio colombiano cabron ! Cuanto chayote , perdón no viene de el gobierno , cuanto te pagan por lo que siempre haces , mentir !	0
3ac349a9402b6dd1d5405d3abdf6ccbc	Si ya somos un mexico megor 🤣 🤭	0
3ac4a0dfe80c8f09cc8734128f5a278c	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Tu crees que la tierra es plana , por ende la gente normal se pregunta el porque y tu o algún terraplano debería argumentar o defender su modelo y aclarar dudas , cosa que tu no haces , ya que la tierra plana es un idiotez .	0
3ad2e888107484d8710b76febe9d65b9	En que mundo de fantasía vive AMLO o por decir tantas mentiras ya cree que son realidades .	1
3b044662420b157a919a11a92ac0d524	Y luego que nos importa . Si el AUTHOR_TOKEN de televisa termino el 30_de_nov . la señora fue una moda nada más . Ya nadie la pela nomas ustedes los periódicos . Quizá en Nicaragua o El Salvador les importe jajaja ya no pierdan tiempo informen cosas más interesantes	1
3b8ee5dccc8d8cdbdb1e087afc49b9cd	Vaya . No escribió algo amarillista	1
3bf2b809176aaddeb315d248194c7acf	Esta mentiendo su gente dónde falta , sin importar si son los indicados	1
3cda776326253813139129ae508c1fcd	Usted lo que quiere es , que le den $ 1600.00 bimestrales , por cada twittero .	1
3ceee3f3028b8760623ad3e53290909f	Sigamos generando desempleo , ps total .	1
3cf15177f108109a8461072ca418b538	Recuerdo que hace algunos años la Dra . impartió una conferencia en mi escuela . Básicamente dijo : “ si se presenta la oportunidad , pidan becas para estudiar aquí o a el extranjero ” .	1
3d0510b20837929d0642f3ce260f8dc0	Oigan , ese señor es Pastor o Presidente ?	1
3d37cfab89cc7d413fc3fd16fa0d4222	RT AUTHOR_TOKEN : La Iglesia dice que la Tierra es plana , pero yo sé que es redonda ; pues he visto su sombra en la luna y tengo más fe en una s …	1
3d84456b2d8f521ea06cd42517347d73	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Proporcion entre los tamaños y la distancia , ni siquiera se te vino eso a la cabeza y te pregunto yo , de qué tamaño es el sol y la luna en la tierra plana ?	1
3e34a9675fef415562fc551715f3a03f	Está absolutamente pendeja esa señora	1
3e79c53439a51981628e32a5d3900159	Este Amlo , dice que conoce Mexico y a los mexicanos , pero en tanto de lo que habla me recuerda a walt Disney , le aseguro que ese dinero acabará en alguna cantina	1
3ef97dad69cead51e4721e705b4442c2	"AUTHOR_TOKEN AUTHOR_TOKEN Nadie es dueño de la verdad """	1
3f361370aacd3c08d1f0b90fb312e66e	Esos de AUTHOR_TOKEN , están cavando su tumba , como se les ocurre meter a un terrorista extranjero a el Senado ? EMOJI_785	1
3f5abacd54470502e4d182524d8a7ae9	Bueno ya vamos mejorando a el menos esta reconociendo lo q antes negaba Ahora que se ponga a trabajar en resolver las cosas pero con mano dura y no con idioteces	1
3f976d2f35f190e17617bc65a911f9f5	Solo faltaría el campo sembrado de flores amarillas 🧛 EMOJI_55 ‍ EMOJI_699 ️ 🧛 🏾 ‍ EMOJI_709 ️ 🧙 🏼 ‍ EMOJI_699 ️ 🧟 ‍ EMOJI_699 ️ 🧙 EMOJI_55 ‍ EMOJI_709 ️	1
3fbee4e1fa01ab111da3379e7dbe20a9	A un presidente que no le interesa la cultura , que mejor situación para dar nos cuenta por si alguien dudaba de su indiferencia a las artes ! ! ! “ Verdad Taibo 2 y Meyer ” EMOJI_822	1
