id	preprotext	irony
462655703736647681	Violenze e spari a Roma prima della finale di Coppa Italia . Bello che si stia valorizzando anche questo trofeo . [ AUTHOR_TOKEN ]	1
165455668776665088	Videoforum con Mario Monti Video Repubblica la Repubblica . it URL_TOKEN via AUTHOR_TOKEN	0
142249749687451648	Video : Il mio commento sul governo Monti . . URL_TOKEN	0
136778269583351808	Vi siete sciroppati di buon grado un Governo di pulcinella e ballerine e ora fate le pulci al Governo Monti ? ! Ma ripijateve ! TOPIC_rimontiamo	1
192544122769391616	Vi prego , qualcuno fermi TOPIC_Grillo ! L'Italia non sarà mai un paese normale in cui i TOPIC_Grillo e i TOPIC_Berlusconi vengono cacciati a calci nel culo ?	0
135465235623587843	Vi immaginate se stanotte a Mario Monti gli prende un coccolo ne ma a non muore , si riduce come Bossi ? TOPIC_aeiouy TOPIC_capodannoitaliano	1
521224155518468100	Ventura : La buona scuola , per il PSI scuola del Veneto rischia di essere un ’ epica guerra tra poveri URL_TOKEN	0
528488944661704704	Venite a Roma il 10 novembre alla TOPIC_palestrainnovazione di AUTHOR_TOKEN con AUTHOR_TOKEN per TOPIC_labuonascuola	0
474128662695256064	Venezia , Pd sotto inchiesta per i finanziamenti alle dighe . Ancora una volta è una lettera a distinguer li dal Pdl . [ AUTHOR_TOKEN ]	1
521644410921299968	Venerdì sera sarò relatore all' iniziativa su riforma scuola del Pd Reggello . Partiremo da qui TOPIC_labuonascuola URL_TOKEN	0
506394687830507520	Venditore da record riesce a piazzare 1.266 Folletto in un anno . E la Mogherini in Europa . [ AUTHOR_TOKEN ]	1
134403213712560128	Vedo che la gente sta accogliendo Mario Monti come fosse il Messia . Chissà se sarà lo stesso quando toccherà pesantemente i loro portafogli !	1
717385393268789248	Vedo che c' è molta disinformazione sul referendum del 17 maggio . [ AUTHOR_TOKEN ]	1
661555841653481472	Vaticano , un monsignore e una donna in manette . Non si erano accordati sui ruoli . [ acid rain ]	1
507283559439413248	Vai Mattè , che dopo aver fatto TOPIC_labuonascuola ti ci rimandiamo anche a te ! AUTHOR_TOKEN URL_TOKEN	1
145892553462517760	Vado in bagno . Evacuo il PDL e il Governo Monti che è in me .	1
137522888847798272	Vabbè dopo le dichiarazioni di voto si può dire che da oggi il governo Monti è ufficialmente nato . Buon lavoro a tutti !	0
195592731416989696	Va bene , sosteniamo TOPIC_Grillo che soffia sul fuoco . Sosteniamo chi si è fatto conoscere mandando a fanculo la gente . TOPIC_serviziopubblico	0
507241858951835648	Va bene TOPIC_labuonascuola , ma noi attuali studenti di TOPIC_sfplm85bis non potremo diventare maestri prima del 2020 . . ! EMOJI_576 AUTHOR_TOKEN AUTHOR_TOKEN	0
530474834191732737	Uova contro Renzi . Ora sono in camicia . [ AUTHOR_TOKEN ]	1
136050417246277632	Uno a caso : Mario Monti . Le larghe imprese di Mario Monti URL_TOKEN	1
688691992105218048	"Unioni civili , Pd diviso tra il "" No "" e il "" Sia chiaro che ho un sacco di amici gay "" . [ guli 1979 ]"	1
520497831803912192	Una volta lo sciopero scolastico era al sabato , da quando c' è la settimana corta anche a scuola , si anticipa tutto al venerdì TOPIC_labuonascuola	1
526940973973385216	Una nuova alba , idonei 2012 in campo , si ' alla buona scuola AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN TOPIC_idoneiconcorsone2012 TOPIC_pantarei	0
163673457291296769	Una email a Mario Monti URL_TOKEN TOPIC_voiceovernet TOPIC_governo TOPIC_mariomonti TOPIC_opengovernment TOPIC_wikicrazia	0
524632634476216320	Una consultazione di “ regime ” per organizzare il plebiscito a sostegno della “ buona scuola ” di Renzi URL_TOKEN TOPIC_lacattivascuola	0
507157122829017088	Una buona scuola per un mondo buono . Firmato Mulino Bianco	1
161062577055608833	Un risultato sicuramente ottenuto dal TOPIC_governo TOPIC_Monti e stato quello di aver TOPIC_insabbiato i costi della politica col battage sull' evasione !	0
143416687511867392	un presidente del consiglio che ha deciso di non essere pagato , un ministro che si commuove il governo TOPIC_monti è un vero miracolo	0
151214228131430402	Un pensiero : Dobbiamo avere fiducia in noi stessi per preparare un' Italia migliore per i nostri figli . ( Mario Monti )	0
144919466491392000	Un manifestante TOPIC_NoTav chiede a Cicchitto cosa farebbe il TOPIC_PDL se il governo TOPIC_Monti toccasse le TV di Berlusconi . . KABOOM ! TOPIC_PiazzaPulita	1
134571835303002112	Un governo Monti con Berlusconi dentro ! URL_TOKEN	0
162868194959294466	Un governo eletto non avrebbe avuto il coraggio di fare le scelte del governo Monti , dure , impopolari , ma coraggiose .	0
136492300841910272	Un governo TOPIC_Monti TECNICO con 5 sottosegretari alla Presidenza : AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN o AUTHOR_TOKEN TOPIC_Maroni AUTHOR_TOKEN ?	0
691944490735669249	Un fucile giocattolo riesce a seminare il panico . Speriamo funzioni anche con gli F - 35 . [ AUTHOR_TOKEN ]	1
507390126641922048	Un domanda : Ma tutti i film sulle supplenti quindi non potranno più nemmeno più fare ? TOPIC_labuonascuola AUTHOR_TOKEN	1
508622443792310273	Un docente dovrebbe insegnare anche il rispetto per le istituzioni . Può far lo se è tradito dalle istituzioni ? TOPIC_tfaordinario TOPIC_labuonascuola	0
160012325682819072	Un augurio di buon onomastico al presidente del consiglio Mario TOPIC_Monti	0
521709815887060993	Un altro quesito per gli spacciatori de TOPIC_labuonascuola : come pensate che la scuola sia in grado di sopportare un altro miliardo di tagli ?	1
146631909219381248	Un altro prodigio del governo Monti : imposta bollo sui conti correnti , 34 euro di tassa sui conti correnti . TOPIC_MANOVRA TOPIC_monti TOPIC_tasse	1
701123861660745728	Umberto Eco era un grande studioso del Medioevo . Che beffa andar se ne proprio ora che stava tornando . [ AUTHOR_TOKEN ]	1
509612393006391296	UIL . Blocco stipendi per prossimi 10 anni , grazie a TOPIC_labuonascuola URL_TOKEN	1
162852940929961984	Uh , per la prima volta dopo secoli Olli Rehn dice qualcosa di positivo sull' Italia . Dobbiamo fare santo Mario Monti . .	1
462526508507353088	Ucraina , strage alla Casa dei sindacati . Era così brutto il concerto ? [ AUTHOR_TOKEN ]	1
144014903232049152	Ucina Confindustria Nautica : Considerazioni sui Provvedimenti Illustrati Ieri dal Governo Monti : URL_TOKEN	0
670685987731820544	Ucciso il leader degli avvocati curdi . Tanto gli erano rimasti pochi clienti . [ arthur rombò ]	1
510087689115557888	Uccisa l' orsa colpevole di aver attaccato un cercatore di funghi . E poi pretendiamo che ci restituiscano i marò . [ AUTHOR_TOKEN ]	1
150964160874815488	Uau mario monti ci fa il regalo dinatale e approda su twitter . Che culo .	1
136776507828875264	Twitter . Lorenzo Ornaghi ministro del governo Monti ? URL_TOKEN	0
518673171898441728	Tutto il bianco non è farina si dice dalle partidi TOPIC_renzi . TOPIC_labuonascuola non fa eccezione URL_TOKEN	0
516470838422683648	Tutti parlano di merito x TOPIC_labuonascuola ma gli unici ad avere vinto un concorso pubblico sono i TOPIC_vincitorisenzacattedra AUTHOR_TOKEN Rispetto	0
511478278839099392	Tutti gli iscritti in GaE meritano veramente il ruolo ? e chi ha lavorato sul serio per la scuola , ma non è in GaE ? TOPIC_labuonascuola	0
192362301687480321	Tutti a dire che TOPIC_Grillo è il problema . E non vi rendete conto che è il sintomo del disfacimento della nostra democrazia .	0
193091290840305665	tutti a criticare TOPIC_Grillo ! ! ! e nessuno il TOPIC_Movimento5Stelle ! ! ! This Is Italy ! !	0
519105695967621121	Tutte ste persone che lodano TOPIC_labuonascuola . . O sono leccapiedi o sono parenti di Renzi o della Giannini . Non c' è alternativa ! !	1
136692248166416385	Tutt'Italia si chiede quanto durerà il TOPIC_Governo TOPIC_Monti ? ! Ovvio ! Tempo di una scalata ! TOPIC_oramonti TOPIC_sapevatelo	1
614876673746538497	Tunisia , nessun italiano tra le vittime . Fortuna che in spiaggia non c' era il wi-fi . [ AUTHOR_TOKEN ]	1
193074005832507393	TT Twitter Italia 22:30 : 1 . TOPIC_Grillo 2 . TOPIC_serviziopubblico 3 . TOPIC_piazzapulita 4.Prince Of Persia 5.Renzi 6.Franca Rame 7.Partito della Nazione	0
193058906132590592	TT Twitter Italia 21:30 : 1 . TOPIC_primoLibro 2 . TOPIC_Grillo 3.Franca Rame 4.Prince Of Persia 5.Partito della Nazione 6 . TOPIC_cinemaInChiesa	0
193180781735182336	TT Twitter Italia 05:30 : 1 . TOPIC_cinemaInChiesa 2 . TOPIC_serviziopubblico 3 . TOPIC_Grillo 4.Trota 5.Levon Helm 6.Damon and Elena 7.Prince Of Persia 8.Lega	0
193141953536344065	TT Twitter Italia 03:00 : 1 . TOPIC_cinemaInChiesa 2 . TOPIC_serviziopubblico 3 . TOPIC_Grillo 4.Trota 5.Levon Helm 6.Prince Of Persia 7.Lega 8.Franca Rame	0
193096655241887745	TT Twitter Italia 00:00 : 1 . TOPIC_piazzapulita 2 . TOPIC_serviziopubblico 3 . TOPIC_Grillo 4.Franca Rame 5.Prince Of Persia 6 . M5S 7.Partito della Nazione	0
193083706842427392	TT ITALIA 23:08 1 . TOPIC_serviziopubblico 2 . TOPIC_piazzapulita 3 . TOPIC_Grillo 4.Franca Rame 5.Prince Of Persia 6.Belsito 7 . M5S 8.Nero Wolfe 9.Falcao	0
193058537503588352	TT ITALIA 21:28 1 . TOPIC_primoLibro 2 . TOPIC_Grillo 3.Franca Rame 4.Prince Of Persia 5.Partito della Nazione 6 . TOPIC_cinemaInChiesa 7.Welcome to My Life	0
634448778687303680	Tsipras si dimette , elezioni già a settembre . La solita efficienza tedesca . [ AUTHOR_TOKEN ]	1
145653380931530752	Trovato l' ispiratore delle ricette del governo Monti : Bisogna prendere il denaro dove si trova . Presso i poveri . . URL_TOKEN	1
144211269191335937	"Troppo berlusconismo nell' esordio del governo Monti . E l' Italia , a furia di subire "" lacrime e sangue "" , è governa . . URL_TOKEN"	0
505261765773766656	Tripadvisor , recensito un hotel chiuso da sette anni . Qualcuno trovi qualcosa da fare a Bersani . [ AUTHOR_TOKEN ]	1
515151682070917120	Trattativa Stato-mafia , Napolitano testimonierà in tribunale . Che poi verrà distrutto . [ AUTHOR_TOKEN ]	1
615448029282336768	Tranquilli , da noi non vedremo mai scene come quelle dei bancomat greci . Intendo le file ordinate . [ AUTHOR_TOKEN ]	1
507105642675732480	traduzione riforma scuola di TOPIC_Renzi : per essere docenti migliori bisogna lavorare gratis , nessuna novità quindi .	1
508899261027999744	Tra poco riprende la TOPIC_scuola e noi siamo pronti a discutere di TOPIC_labuonascuola con i nostri compagni ! TOPIC_iopartecipo URL_TOKEN	0
134630198606970882	Tra le prime misure del TOPIC_governo TOPIC_Monti , i tagli ai costi della politica . Serve anche un TOPIC_Parlamento tecnico per votar li ? TOPIC_fatepresto TOPIC_308	1
144035543322329088	Tra le decisioni del governo Monti aumento della benzina di 10cent e del gasolio di 12cent da gennaio . Siete contenti ITALIOTI ?	1
508730097567014912	Tra i motivi dell' inefficienza della scuola italiana , le classi pollaio , ma va ? ! URL_TOKEN TOPIC_labuonascuola TOPIC_scuolapubblica TOPIC_m5s	1
507074506880712705	Tra 5 minuti presentazione piano scuola del governo TOPIC_Renzi . TOPIC_passodopopasso TOPIC_labuonascuola Stay tuned	0
134711722924711938	Totoministri per il governo Monti : Gelmini ai lavori pubblici , farà il tunnel dei neutrini !	1
505759622805065728	Totò Riina : “ Berlusconi dava alla mafia 250 milioni ogni sei mesi “ . E pensa se avessero divorziato ! [ valerio ]	1
162215178929324032	TORMENTONE SPREAD , MARIO MONTI VS SILVIO BERLUSCONI : + 86 URL_TOKEN TOPIC_viamonti	0
529961479940755457	Topi nelle scuole di Roma URL_TOKEN sono buoni pure quelli ? TOPIC_labuonascuola TOPIC_ibuonitopi	1
144373653549744128	Toh , il governo TOPIC_Monti piace più della scorsa settimana . Che è successo ? La Bilderberg ha truccato i sondaggi ? URL_TOKEN	1
520449570934120448	"Today thousands of school students will be protesting in Italy against the reform called "" buona scuola "" initiated by TOPIC_Renzi government"	0
520594162090278912	Titola bene il AUTHOR_TOKEN . Oggi ci siamo mobilitati per difendere la scuola pubblica italiana . TOPIC_10ottobre TOPIC_labuonascuola AUTHOR_TOKEN	0
134937998767816705	"Ti promettiamo mari e Monti : "" NON mi fido della coalizione che c' è dietro il governo Monti . . URL_TOKEN"	0
533596034954715136	Thohir esonera Mazzarri e chiama Mancini . “ Conosci mica un buon allenatore ? “ [ AUTHOR_TOKEN ]	1
140082034851848192	Tg3 L'incontro fra Sarkozy , Angela Merkel e Mario Monti ha lasciato sul tappeto praticamente tutti i problemi . . URL_TOKEN	0
508941302604382209	TFA contro TOPIC_lascuolaingiusta ( altro che TOPIC_labuonascuola della propaganda pro TOPIC_Renzi . . ) URL_TOKEN	0
557566017858457600	Terrorismo , studente universitario espulso dall' Italia . Ma sarebbe bastato aspettare che si laureasse . [ AUTHOR_TOKEN ]	1
162100480359661568	Terremoti , naufragi , Mario Monti : vuoi vede ' che i Maya c' avevano preso ?	1
137971839652724737	Tecniche di colpo di Stato . Beppe Grillo sul Governo TOPIC_Monti . Mi pare uno zinzinino esagerato URL_TOKEN	0
153260540058275840	tanti auguri . . e tanti soldi prosperate . . nei soldi tante rikezze alla faccia del governo monti ! Samuele . . URL_TOKEN	0
135476057045344256	Tanta fiducia nel governo Monti . .	0
476678382835757056	Tangenti Mose , Galan si difende : “ Ero convinto fossero per l ’ Expo ” . [ CONTINUA su URL_TOKEN ]	1
142610865701658625	Tagliare TOPIC_pensioni , TOPIC_sanità e TOPIC_servizi e aumentare l ' TOPIC_iva serve a rilanciare il TOPIC_paese ? difficile da sostenere professor TOPIC_Monti	0
515390112797323265	Tagli al personale ata e blocco scatti di anzianità , eliminazione terza fascia : la buona scuola . . dei tagli ! ! TOPIC_MIDAperRUOLO	1
143408537404583936	TAGLI AI POLITICI ? MA DOVE ? GOVERNO MONTI , SPARATI !	1
507211726635663361	Super SPOT : “ 150mila precari saranno assunti “ ( cit . ) TOPIC_scuola TOPIC_labuonascuola	1
134529155512541184	Super Mario Monti , Draghi e Balottelli per salvare l' Italia ci vogliono i Super Poteri .	0
507555877596172288	sulla riforma di AUTHOR_TOKEN il dubbio sorge spontaneo : sarà TOPIC_labuonascuola o TOPIC_labuonasola ? URL_TOKEN	1
527460686428127232	Sulla riforma del lavoro Vendo la cita l ’ Eneide . Tutta . [ CONTINUA su URL_TOKEN ]	1
695617614484238336	Sulla morte di Giulio Regeni l' Italia chiede all' Egitto indagini congiunte . Metti che alla fine i depistaggi non coincidano . [ AUTHOR_TOKEN ]	1
529338009871986690	Sulla carta TOPIC_labuonascuola sembra un bel progetto . Quando il governo lavora bene va riconosciuto .	0
626447005049618432	Sull'arresto di Azzollini il Pd ha votato secondo coscienza . Quindi a caso . [ AUTHOR_TOKEN ]	1
563073097973379073	Sul nome di Mattarella sono confluite tutte le personalità del Pd . Comprese le due di Civati . [ CONTINUA su URL_TOKEN ]	1
609656836145422336	Sul campo di Croazia-Italia compare una svastica . Sarà stagione , se ne vedono fiorire molte . [ AUTHOR_TOKEN ]	1
155345285017632768	Su Rete 4 c' è La Stangata . Quella vera , non quella di Mario Monti .	1
136537548993478656	Su rai 1 la partita dell' Italia non è criptata per gli utenti SKY : il primo vero effetto del governo monti ?	1
507120481854836737	su URL_TOKEN è possibile scaricare il testo integrale della TOPIC_riformascuola TOPIC_labuonascuola	0
391929953890996224	su facebook scrivono le stesse cose di twitter . . SI MA QUELLE DI 5 MESI FA . . caro facebook aggiornati . .	1
507161234320683010	"Su TOPIC_labuonascuola c' è chi torna ancora alla carica con i bambini "" costretti a cantare per TOPIC_Renzi "" . Avete proprio un mucchio di argomenti eh ?"	1
507548527703363585	Su AUTHOR_TOKEN di M. Ajello : L ucida ricostruzione della storia delle riforme ( ? ) TOPIC_labuonascuola TOPIC_RiformaScuola URL_TOKEN	0
507098823924006912	Studieremo più TOPIC_lingue e TOPIC_SHISH sarà solo un ricordo ( dei più belli ) . TOPIC_labuonascuola URL_TOKEN TOPIC_scuola TOPIC_riformascuola	1
530734276061700098	Studenti in piazza . In 200 chiamano il ministro : « Altro che buona scuola , caro scuola » URL_TOKEN	1
520522023521374208	"Studenti in piazza , cortei e proteste per la "" buona scuola "" in tutto il Veneto . . TOPIC_casa TOPIC_immobiliare TOPIC_edilizia URL_TOKEN"	0
520533336297467905	"Studenti in corteo , "" noi la buona scuola "" : Fumogeni e slogan sotto al Ministero dell' Istruzione URL_TOKEN"	0
134892051539038208	Storace contrario al governo Monti . AUTHOR_TOKEN Questo mi rafforza a sperar ci , in un governo Monti !	0
509754382901346305	Sto pensando alla buona scuola . Quali sono i benefici sociali reali , se dopo vanno all' estero per trovare lavoro ? . . URL_TOKEN	0
511849287798767616	Sto partecipando alla consultazione pubblica sulla scuola TOPIC_labuonascuola perché voglio dire la mia vi invito a partecipare !	0
507164382741401601	Sto leggendo da un' ora e sono a 33/136 pagine di TOPIC_labuonascuola . Potrò contare sul fattore TOPIC_buonavolontà al momento della valutazione ?	1
142673096984375296	sto governo Monti ha già odore di fuffa .	0
665545656346505217	Stavo per far mi un bidet , poi mi hanno fermato ricordando mi che siamo di nuovo tutti francesi . [ AUTHOR_TOKEN ]	1
530832994857390080	Stasera a TOPIC_Rivoli si parla de TOPIC_labuonascuola che per prima cosa deve essere anche sicura . TOPIC_openrivoli AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN	0
157854596486807553	Standardenpù ha declassato la Francia , dopo l' Italia ora mandano in crisi la Francia . Mario Monti pronto a guidare anche quel governo .	1
141539403532218368	Stampa e potere , non è un bel sapere . Molto Sole e Corriere , niente Repubblica nel governo TOPIC_Monti . URL_TOKEN via AUTHOR_TOKEN	1
460810225151664128	Stamattina andando al lavoro nel traffico ho già usato i due santi nuovi . [ AUTHOR_TOKEN ]	1
136853226388586496	sta nascendo li nuovo governo monti , speriamo bene le premesse ci sono finalmente personi competenti	0
507091492721393666	"sta a vedere che 150mila precari della scuola vengono assunti qualche sindacato grida "" ehh si ma gli atri 200mila ? ? ? "" TOPIC_labuonascuola"	1
135703391727923200	Spunti vari e disordinati sulle conseguenze del governo Monti abr : URL_TOKEN	0
522777253894422528	Spiegate come funziona la scuola a questi incompetenti TOPIC_labuonascuola ah ah ah ah	1
507142721984004096	Spiegare a TOPIC_renzi che le frasi prevedono soggetto , verbo e predicato . Il TOPIC_messaggio sulla scuola è una canzone di Jovanotti TOPIC_labuonascuola	1
190120785229258752	"Spiace per TOPIC_Grillo che cercava visibilità e voleva essere legittimato \ "" opposizione \ "" dalla magistratura ma il complotto è tutto per TOPIC_vendola"	0
193096183353327616	Spesso TOPIC_Grillo esagera , questo è verissimo . Ciò non toglie , però , che il TOPIC_M5S al momento sia l' unica , vera alternativa alla Banda Bassotti .	0
194062070440935424	Spero che tutti gli attacchi isterici dei partiti contro TOPIC_Grillo si rivoltino contro di loro ! Ci hanno ridotto in questo stato e hanno . .	0
135838283908382720	Spero che Mario TOPIC_Monti faccia gli interessi dell' Italia e degli italiani invece che quelli della BC E spa ; brutti presentimenti TOPIC_doposilvio	0
136370998890078208	Speriamo che non ci Monti tutti . . Almeno Berlusca era etero . . TOPIC_governo TOPIC_monti TOPIC_berlusconi TOPIC_oramonti TOPIC_ilpiùgrandespettacolodopoilweekend	1
136817727678590977	Speriamo che il governo Monti duri poco perchè Gnudi non ci arriva al 2013 . TOPIC_ministri	1
143610334740094976	Sperare che il governo TOPIC_Monti faccia la legge sul Conflitto di interessi è fantascienza ? Già non se ne parla più . .	1
507140736987725824	Sono uscito dalla scuola giusto in tempo per scampare dalla Gelmini e da TOPIC_labuonascuola di Renzi . Nulla ho potuto contro la riforma Fornero	0
667772901546967041	Sono riusciti a cambiare le nostre abitudini . Siamo al punto che se lasci la borsa su una panchina non la prende nessuno . [ AUTHOR_TOKEN ]	1
142903009704284161	Sono ricco , ma solo per il Governo Monti . . Purtroppo	1
511831328485289985	Sono finite le vacanze e finalmente è ricominciata scuola . Adesso i ragazzi potranno iniziare a pensare a qualche sciopero . TOPIC_labuonascuola	1
516567266859974656	Sondaggio riforma scuola per aziendalizz . Furbescamente accento è su assunzioni ma riguarda riforma tutta TOPIC_benicomuni URL_TOKEN	0
529939740355616768	Sondaggio La Buona Scuola URL_TOKEN TOPIC_labuonascuola TOPIC_merito TOPIC_carriera TOPIC_precari Partecipa al sondaggio online di AUTHOR_TOKEN	0
522103930738966528	Soffiata EMOJI_25 a legge di stabilità EMOJI_640 va bene . Panico . AUTHOR_TOKEN ci rassicuri . Nn infranga le speranze de TOPIC_labuonascuola TOPIC_idoneiconcorsone2012	0
162504515327758336	Sobri e liberesti camerieri del pacato governo Monti , hanno anticipato il 7 aprile al 26 gennaio . Pietro Calogero commosso ringrazia . TOPIC_notav	1
503250341782372352	Sla , Obama rifiuta la sfida e si limita a una donazione . Che esibizionista . [ AUTHOR_TOKEN ]	1
515457405115977728	Simona Ventura : “ Mai stata a letto con nessuno per lavorare in tv ” . Allora è davvero grave . [ CONTINUA su URL_TOKEN ]	1
530730560088719361	Signorini : “ Che differenza c' è tra il cono della Madia e il calippo della Pascale ? “ . Il primo è un gelato , l' altro un curriculum . [ AUTHOR_TOKEN ]	1
627515919942746112	Sicilia , inaugurato il tratto di strada voluto dal M5S . Se ci passi scalzo i piedi restano puliti . [ AUTHOR_TOKEN ]	1
504676014505877504	Sicilia , arriva barcone di migranti e a bordo c' è anche un gatto . Vengono a rubar ci i nostri like . [ AUTHOR_TOKEN ]	1
136506120268292096	Siate folli , ma soprattutto siate affamati . [ cit . Mario Monti presenta la sua manovra ]	1
507261530736721920	Siamo lo stato che sta più seduto sui banchi TOPIC_labuonascuola del mondo e siamo in TOPIC_crisieconomica come tutto TOPIC_ilmondo AUTHOR_TOKEN AUTHOR_TOKEN	1
529960275848757249	Siamo alla frutta TOPIC_labuonascuola AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN URL_TOKEN	1
525191501148864512	Siamo al convegno Pensare digitale a Bologna su codino e la buona scuola	0
525254975640072192	Si ' alla buona scuola : al ruolo si accede per concorso pubblico ! AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN TOPIC_idoneiconcorsone2012	0
134532465107804161	Si va verso un governo tecnico guidato da Mario Monti . .	0
192259207360286721	Si puo ' non essere d' accordo con TOPIC_Grillo ma e ' un fatto che il popolo Italiano e ' in difficolta ' e la classe dirigente ha delle grosse	0
511580139902091265	"Si parla tanto di "" la buona scuola "" , sono 15 gg che telef . CSA di CE per avere informaz . sulle assegnazioni provv . non mi risp . mai nessuno !"	0
518753965551656963	Si parla di TOPIC_labuonascuola e poi si leggono le cifre del costo sul TOPIC_TFAordinario . . Buono non dovrebbe essere anche equo ?	1
192709468025389056	Si è pronti a votare TOPIC_Grillo per ignavia . Altrimenti ci si candiderebbe in prima persone per fare le cose , non far le declamare a un clown	0
152465780330606592	Si dorme meglio con il Gran premio di formula 1 , come sottofondo , o con la voce di Mario TOPIC_Monti ? E ' tosta . .	1
659003200796794880	Si aggrava la posizione del pensionato che ha sparato al ladro . Dovrà partire dall' ultima fila alle poste . [ AUTHOR_TOKEN ]	1
150212448513818624	SI A MONTE MARIO . . NO A MARIO MONTI URL_TOKEN	1
677774351870087168	"Sgarbi ricoverato d' urgenza a Modena : "" Ero a mezz'ora dalla morte "" . Bel modo di definire Piacenza . [ AUTHOR_TOKEN ]"	1
511098657052295168	Settembre , andiamo È tempo di tradurre Per la TOPIC_labuonascuola si lavora anche di domenica EMOJI_572 URL_TOKEN	0
460431220003053568	Sequestrate immagini di Wojtyla palesemente false . Erano perfettamente a fuoco . [ CONTINUA su URL_TOKEN ]	1
507498912102363136	senza una seria cultura dell ’ istruzione non solo non esiste la buona scuola , non esiste più neanche la scuola . URL_TOKEN	0
526329300694233088	Senza sostegno , scuola negata per i disabili . L'altra faccia dell' istruzione italiana . URL_TOKEN AUTHOR_TOKEN TOPIC_labuonascuola ?	0
510488878533586944	Senza precari se non fai mai supplenza ma che razza di scuola è ? forse è proprio TOPIC_labuonascuola che non c' è ! AUTHOR_TOKEN AUTHOR_TOKEN	0
157807828147503104	Senza misure per lo sviluppo sarà TOPIC_recessione . Il dati TOPIC_Istat di oggi non lasciano dubbi . Ma , Governo TOPIC_Monti , dove sono queste misure ?	0
137634440691195905	Senza la banda di pagliacci prezzolati di B . non avremmo certo avuto questo consenso cieco al governo TOPIC_Monti .	0
526638653687095296	Seminario sulla legislazione scolastica sul tema ' La buona scuola . Facciamo crescere il … URL_TOKEN	0
136152554122907649	Sembra che Mario Monti impassibile come una sfinge abbia respinto tutti i condizionamenti e i ricatti del Caimano . URL_TOKEN	0
520507234699452416	Segreteria dei AUTHOR_TOKEN su proposte di legge , riforma scuola e lavoro . Ci siamo ! ! TOPIC_diarionazionale URL_TOKEN	0
527030214254399489	segna in agenda che l ' 8 novembre alle 15 ci vediamo per contribuire con le idee di TOPIC_Prato a TOPIC_labuonascuola TOPIC_cambiapratoOra TOPIC_scuola	0
