id	preprotext	irony
825389496183160832	Vogliono abbattere i TOPIC_lupi perché sono troppi . Beh sono troppi anche i politici i rom i clandestini . Avanti i primi .	1
840853311356059648	"voglio l' eclettismo di voi falliti che passate da "" no alla violenza contro salvini "" a frasi tipo "" bruciamo i campi rom "" TOPIC_salvininapoli"	1
569139416737959937	Voglio andare ad Alghero in compagnia di una straniera . . baciar si sul mare forza 9 , poi vomitare , ma come fai poi a baciar ti . . ahahahah	1
810109798570164224	Viva la Sicilia e viva tutti profughi che arriveranno 2017 ! ! ! Pensate ! ! Senza AUTHOR_TOKEN che cosa succederà EMOJI_769	1
800106568947736576	Visita di Bergoglio a Milano : incontrerà islamici , immigrati e rom , se ha tempo i cattolici italiani | Riscatto . . URL_TOKEN	1
809134936116563968	Vieni dall' estero in Italia e da 20anni vivi in mezzo alla merda di un campo nomadi Lasci la cacca per andare nella merda TOPIC_chilhavisto	1
834927790457749504	Video … Roma , intervista choc a imam : “ Roma è già musulmana . L ’ Islam moderato non esiste ” URL_TOKEN via AUTHOR_TOKEN	0
787397683698929664	VIDEO . 117 migranti sbarcati a Pozzallo , C ’ è anche la mamma del bambino annegato . Fermato lo scafista URL_TOKEN	0
835783434253520896	Vicenda TOPIC_Lidl , dai giudizi della gente qui su Twitter sembra che i rom siano tutte brave persone . Mi sento decisamente sollevato .	1
853659371653529600	Via crucis e pasqua blindati terrorista apiede libero d' Italia e sbarchi aflotte continuano . . avanti invasion ci faran sterminar tutti	0
852076513906147328	VIA ALLE INDAGINI | Esplosioni a Dortmund \ nIndagini della Polizia \ nSi valuta pista islamista \ nFerito anche un agente … URL_TOKEN	0
842024077707624449	via AUTHOR_TOKEN “ Tracing Bus ” della Croce Rossa : la cabina telefonica itinerante per i migranti URL_TOKEN	0
810961324075261957	Vi vogliamo bene . Il tricolore della mia amata Patria Italia sarà in lutto per voi fratelli tedeschi TOPIC_noterrorismo TOPIC_aleppo	0
817053433199034368	"Ventimiglia : migrante muore dopo esser stato investito , Galluccio ( FdI-An ) "" Dobbiamo aspettare altri morti o ch . . URL_TOKEN"	0
834472802950533132	"Vedo già Salvini , e tutti i gruppi "" No Immigrati "" , sfregar si le mani all' idea di mandare tutti i migranti sui pianeti di TRAPPIST - 1 ."	1
852136639598145536	Vedi ? Il fatto è islamico ! Non li avete integrati bene . Volevano il biglietto della partita aggratis . EMOJI_822 🤦 ‍ EMOJI_709 ️ TOPIC_dortmund TOPIC_tagadala7	1
849173688821977088	vedete bene a cosa è servito importare forzatamente immigrati stranieri a far ci diventare tutti schiavi URL_TOKEN	0
824634347215093760	Vedere gli stati contro i rom e poi stati sulla giornata della memoria , davvero mi fate venire la pelle d' oca , fenomeni .	1
825094933698768897	Ve lo dico adesso . Meglio morta che califfata . TOPIC_islam TOPIC_musulmani URL_TOKEN	0
847404622222303235	"Vaticano contro Trump , appello alla chiesa Usa : "" Azione di lobby per far cambiare politica immigrazione "" … URL_TOKEN"	0
848646425147834368	Vabe dai , non ti preoccupare passa tutto . Consiglio acqua e zucchero , forse è una carenza di energia TOPIC_rom TOPIC_LeIene URL_TOKEN	0
812993633066557440	update della giornata : i testimoni di geova sono ebrei , ma ogni tanto anche musulmani	1
850618322072764416	Unica soluzione è cacciare TUTTI i musulmani NON integrati fino alla 3a gen che si ammazzassero nei loro paesi come fanno da secoli MALATI !	0
834360663388598272	Unar , dopo lo scandalo a rischio i progetti : anche la casa-accoglienza per profughi transessuali di Bologna - Il . . URL_TOKEN	0
847545450559401986	"Una società senza figli non ha futuro e alla "" islamizzazione "" dell' Europa non mi arrendo ! TOPIC_primagliitaliani . > URL_TOKEN …"	0
802094496133615616	Una nuova invasione di migranti in Europa , la minaccia fa tremare anche l' Italia URL_TOKEN	0
837307255439654913	Una cosa è certa : non ci sono campi rom a meno di 100 km dalla casa della Meli EMOJI_804 TOPIC_TagadaLa7	1
568035623984095232	Un teorico dell' islam dice che è il sole che gira attorno alla Terra . Starebbe bene come ministro nel nostro governo .	1
854445190446276609	Un quiz : se una ONG italiana porta in Germania 40 profughi in pullman , li accolgono ? Le ONG europee via nave li portano tutti in Italia .	1
553113173604454400	Un piatto di pasta e chiediamo gli scusa per non essere anche noi musulmani . Magari così diventano nostri amichetti e non ci uccidono più .	1
578421137715163137	Un pensiero di ringraziamento ogni mattina va sempre ai comunisti che ce li hanno portati fino a casa musulmani rom e delinquenti grazie	1
819876194896187392	"Uffa con queste indagini "" monche "" sui terroristi che fanno proselitismo in carcere ; il campo di applicazione del 41 bis anche a loro ."	0
590428215811960832	UE elabora il piano per i migranti - URL_TOKEN parole o anche fatti ? ? ? URL_TOKEN	1
823090273811107841	Uccise immigrato : 4 anni e permesso di lavorare , alla vittima 5 mila euro URL_TOKEN URL_TOKEN	0
825979522344423424	Tutti i MMS parlano dei morti islamici in Canada . Ma non parlano dei cristiani che giornalmente vengono uccisi dagli islamici .	0
821681241506410497	tutti i migranti a casa di AUTHOR_TOKEN e AUTHOR_TOKEN . . mi sembrano molto buoni e accoglienti . . prr	1
852461152751697921	Turchia : cacciate 4 ong straniere , anche una italiana URL_TOKEN	0
814463819242151936	Tu un terrorista lo espelli ? Ma in che cazzo di paese viviamo ? Diamo gli dei mezzi di distruzione di massa poverino . … URL_TOKEN	1
847165416921354241	Tu immigrato spacciatore e che porti degrado vuoi venire in Italia ? Vieni pure , ti aspetto qui sulla costa . TOPIC_nuota TOPIC_dallavostraparte	1
800277682995003393	Trump dice che la statua della libertà è anacronistica e incita all' immigrazione , come dire che la cappella del . . URL_TOKEN	0
785397803392655360	"Trump attacca su musulmani e terroristi , Hillary : "" Voglio un paese che accolga tutti "" ( La Repubblica ) … URL_TOKEN"	0
845890925826072576	Tripoli , saltato l ’ accordo fra Italia e Libia sui migranti URL_TOKEN	0
799985919663149056	Trieste , profughi cacciano disabile dal bus : arrivano le pattuglie di Forza Nuova sui mezzi pubblici URL_TOKEN	0
821661503606689793	TRAGEDIA IN CARCERE - Si toglie la vita il nomade Carlo Helt -- > URL_TOKEN	0
554394037298671616	Tra tutto questo parlare di terrorismo , ho capito una cosa . Voglio far mi un imam .	1
590224943952089088	Tra il dire e il fare ci sta di mezzo un sacco di guadagno TOPIC_stragemigranti TOPIC_StatoCorrotto TOPIC_MafiaCapitale	1
847348525348212737	Toscana , regalati 30mila euro ai rom per fare la spesa in una Coop URL_TOKEN	0
811244348268564480	Tor Sapienza , commissione sulle periferie nel campo rom Salviati . Boccuzzi : “ L ’ immondizia sarà TOPIC_news TOPIC_Roma URL_TOKEN	0
856851306744512512	Toh , che caso : clandestino , islamico radicale e terrorista . Costa stava per fare URL_TOKEN	1
791335220511399936	TERESA MANNINO elenca gli stereotipi più diffusi sui migranti in Italia . URL_TOKEN	0
791933330245623809	Tanto per chiarire cari romani complottisti e incivili , era colpa di TOPIC_AMA . I TOPIC_rom ringraziano ( Grazie TOPIC_Raggi per la fiducia nei cittadini ) URL_TOKEN	1
822076915204898816	Tanto a TOPIC_Roma ci pensano i TOPIC_rom a svuotare i cassonetti , giusto TOPIC_Virginia ? . . URL_TOKEN	1
815227838924259328	Tanta nostra stampa ha ignorato che gran parte dei TOPIC_ribelli TOPIC_siriani non erano civili inermi , ma TOPIC_terroristi URL_TOKEN	0
829672632408821760	Taglieggiavano i rom alla stazione di Milano : 7 anni a due agenti URL_TOKEN	0
799249839997546496	tagadà tutti i rom voteranno uniti x il si e hanno confermato di avere votato tutti uniti a Milano per sala , capito perché l' immigrazione	1
841174623341432832	Sull'immigrazione il governo ricorre alla magia URL_TOKEN	1
808596264640253953	Studentessa cinese uccisa a Roma : indagini nel campo rom URL_TOKEN	0
810184440982872064	Studentessa cinese morta a Roma : catturato un rom , denunciati altri due - URL_TOKEN URL_TOKEN	0
810119100294897664	Studentessa cinese morta a Roma , fermato un ventenne : è un nomade del campo di via Salviati URL_TOKEN via AUTHOR_TOKEN	0
812304446403313665	Studentessa cinese morta a Roma , fermato un terzo rom URL_TOKEN URL_TOKEN	0
836599905158324225	"Studentessa cinese morta a TOPIC_Roma condannati i due nomadi URL_TOKEN "" condannati "" a rimanere liberi grazie alle depenalizzazioni"	1
856596187067150336	Striscia la Notizia e la verità sui migranti . Tutto questo è assurdo e inspiegabile ! IL VIDEO URL_TOKEN	0
815170234202148865	Stretta sul terrorismo : maggiori controlli e allontanamento degli irregolari URL_TOKEN via AUTHOR_TOKEN	0
828602427276394498	Strano ! ! ! Non fanno tutto per amore degli immigrati ? ? ? ? che schifo ! URL_TOKEN	1
554198553447636994	Strana l' italia la sinistra solidarizza con i mussulmani ma poi gli antisemiti sono quelli di destra . Piu ' propaganda di cosi si muore	1
567301813083574272	Sto guardando i migranti sbarcati in Italia nessuno di loro mi sembra ne siriano ne libico e noi li andiamo a prendere x quale causa ?	1
801010470845026304	Stazione e centro ancora sotto controllo : 13 nomadi fermate , 7 erano minorenni URL_TOKEN	0
578995740070060032	"State abusando troppo della parola \ "" personalità \ "" , non ne avete ! È inutile che continuare a parlar ne e ad ostentare anche le lingue straniere"	1
838770162484527104	stamattina ho conosciuto una ! ragazza di etnia rom , studia ingegneria a Roma ! che non lo sappia Salvini . .	1
783584037877284868	SpecialiTG dopo attacchi terroristici : Sigla A ) ISLAM è religione di Pace B ) Attentatori eran depressi , omofobi , vittime bullismo o folli Sigla	1
840948142677884928	"SOTTO SEQUESTRO I LORO BENI "" Tanto si va a rubare tutti i giorni "" : quei rom diventati milionari con i furti URL_TOKEN"	0
567861413873590272	Sorry AUTHOR_TOKEN ma per stranieri cosa intendi esattamente ? Vanno bene tipo anche i veneti e brianzoli ? O i toscani ? . . Catanesi ? ? � � �	1
591343522676137985	Sono stato a Roma di recente . Numero di migranti visti in Vaticano : ehm . . Zero URL_TOKEN	1
835414408981528576	Sono rom , quindi da rinchiudere . . a prescindere ! URL_TOKEN	1
783397402929758208	Sono di recente stata a Colle Oppio ed era avvilente vedere immigrati di vario genere bivaccare lì e fare i loro . . URL_TOKEN	0
838772452046082050	Sono 60,6 milioni le persone residenti in Italia , stranieri in aumento TOPIC_Istat URL_TOKEN URL_TOKEN	0
586118044247797760	Solo in Italia un imputato entra armato in tribunale , spara e uccide tre persone ! Poi qualcuno ha il coraggio di lamentar si degli immigrati	1
816740606462558208	Solo in Italia i campi nomadi sono aree protette e nessuna autorità ci mette piede . Sti zozzoni malefici lo sanno tutti delle armi e furti .	0
810951182692847616	Solidarietà alla Germania per l' attacco di TOPIC_Berlino . Uniti contro il terrorismo . AUTHOR_TOKEN	0
855635234238410752	SocialTv Network · Volete sapere quanto pagheremo nel prossimo anno per la gestione dell' immigrazione da parte . . URL_TOKEN	0
821398066355994624	Smettere di dare soldi per immigrati . Chi vuole li ospita gratis . Vediamo quanti buonisti ci sono ? ? ! ! URL_TOKEN	1
814489067119411200	"Siria , Assad : "" La guerra finirà quando elimineremo tutti i terroristi "" TOPIC_Finanza TOPIC_Forex URL_TOKEN"	0
812590458039889920	Sicurezza , i writer di Milano decorano le barriere anticamion . . TOPIC_news TOPIC_Milano URL_TOKEN	0
845562500842184704	Siamo tutti stranieri di qualcun altro ! URL_TOKEN	0
803673210092797952	SIAMO ALLA FRUTTA Sassari , ora gli immigrati hanno la loro Consulta comunale URL_TOKEN via AUTHOR_TOKEN	1
839480330511867905	Siamo al 30 % fisiologico ? Urge incrementare il rapporto con TOPIC_migranti arrapati ! URL_TOKEN	1
787898361563275265	Si riapre lo scontro sull' islam « Luoghi di culto , no ai bandi » URL_TOKEN TOPIC_Milano	0
793398541553106944	si procurano le case popolari a poco prezzo x i loro cinesi rom moldavi albanesi clandestini africani asiatici suda … URL_TOKEN	0
816944127489245184	Si parla ultimamente di quanto ci costano i 180.00 migrante del 2016 e qualcuno stima in 1 miliardi di euro i . . URL_TOKEN	0
567259470125084673	Servizio veloce e gratuito per gli immigrati dal mare libico a Lampedusa . Possono imbarcar si anche i terroristi dell' Isis	1
814120244784480257	Serbia arresta tre dopo 77 immigrati trovati nascosti in veicoli URL_TOKEN : Auto pickup by wikyou	0
555401828536684544	Sento che in GB vogliono vietare Peppa Pig nq di suino per non offendere i piccoli musulmani . Quel suino offende tutti i bambini .	1
841242688603246592	Sempre nel solco gentista del : Qualcosa di buono ha fatto Sentito al bar : Ameno al sud hanno la mafia e i rom non ti entrano a casa Paura ! !	1
800793724024422400	Sempre cultura rom anche questa TOPIC_dallavostraparte URL_TOKEN	1
784095070534369280	Selfie , « cinque » , banche e migranti La giornata di Renzi in Veneto - Corriere della Sera URL_TOKEN TOPIC_Treviso TOPIC_news	0
828876122486165506	Sei in manette , 19 indagati - Tangenti e favori anche dai migranti , viceprefetto arrestato a Savona URL_TOKEN	0
553266085940965376	Secondo TOPIC_Alfano solo una 50 i terroristi in transito in Italia . Possiamo stare tranquilli che Triton farà di meglio .	1
837800565321134081	Secessionisti , pm Brescia chiede 34 rinvii a giudizio per terrorismo . . - Il Fatto Quotidiano TOPIC_Brescia URL_TOKEN	0
553330088201433088	"Se un paio di francesi , di fede islamica , decidono di \ "" conquistare Roma e Costantinopoli , di chi è la colpa ? Hitler era \ "" tedesco \ "" e non islamico"	1
834902821833166848	Se Trump ha sfruttato i migranti x arrivare alla casa bianca quelli contro Trump si sono arricchiti schiavizzando questa gente TOPIC_Piazzapulita	0
826705537207263232	Se si abbassa il prezzo della manodopera non è colpa degli imprenditori che sfruttano i migranti ma è colpa di costoro TOPIC_coerenza TOPIC_agorarai	0
802834199187193856	Se qualcuno di voi mi dimostra che negri , rom , islamici e clandestini sono davvero risorse , GIURO CHE BACIO IL CULO ALLA KYENGE ! ! !	1
831241690333712384	Se potessimo cacciare tutti i parassiti dall' Italia , dai rom ai colletti bianchi , resteremmo in pochi TOPIC_dallavostraparte	0
830065695354449921	Se lontanamente foste critici con i precetti dell' islam estremista , quanto lo siete con la Chiesa , avreste un po ' di credibilità .	0
826751709108121600	Se la storia dell' umanità fosse 1 Km . non saremmo piú ( tutti ) nomadi da 23 cm . TOPIC_DarwinDay Accademia di Brera 6 - 11 febbraio .	1
786691742489841664	Se la posizione della sinistra sui migranti è quella di AUTHOR_TOKEN temo per il nostro futuro . Troppo diffuso il TOPIC_pregiudizio razzista	0
816364945071886341	Se l' Inter non prende italiani : solita Inter tutti stranieri . Se li prende : eh non va bene , costano troppo ( De Carlo )	1
803342756072607744	"Se i terroristi sono tutti come l' italiano che prova a passare la frontiera irachena dicendo "" Voglio unir mi all' ISIS "" va bene anche Alfano ."	1
783748112355581955	Se gli italiani continuiamo a non fare figli ci ritroveremo presto sottomessi dai musulmani . Fermiamo li prima sia troppo tardi TOPIC_migrazioni	0
839097147048013824	Se anche tu chiedi la chiusura di tutti i campi rom , firma e condividi questa petizione ! URL_TOKEN	0
838469950654251008	Se anche tu chiedi la chiusura di tutti i campi rom , firma e condividi questa petizione ! - Firma la petizione ! URL_TOKEN	0
836327867021676545	Scusate ma sta paladina del piffero secondo cui ai rom tutto dev'essere permesso non se ne scende manco con un TIR di Maalox . TOPIC_biancoenero	1
580841828410400770	Scoprono solo ora che terroristi e islamici usano immigrati come strumento di pressione , che pena , AUTHOR_TOKEN pericolo per l' Italia	1
577815197907288064	Scontro del terzo tipo tra terroristi : guardiani della rivoluzione iraniani contro il sedicente califfato islamico isis .	1
817315041087201280	Sconfiggere il malware del terrore , esportare Norton nei paesi canaglia , defrag settimanale per l' Isis . C'è tutto su Antiterrorismo for dummies	1
812293359050129409	Scommettete che incolperanno l' agente di Milano che ha sparato al terrorista per eccesso di legittima difesa . . ?	1
837643774020956162	Scappano dalla guerra e fuggono dalla fame per venire in Italia e . . fare la tessera del TOPIC_Pd . . TOPIC_immigrati AUTHOR_TOKEN	1
837406435805970436	SCANDALO VISTI CONSOLATI X 10 MILA EURO X ITALIA DA PAESI STRANIERI : ecco x ' siamo pieni di stranieri con visti regolari . . Ci mancava solo .	0
821010738751873024	Scandalo SAMSUNG . . non usciranno anche tangenti per fornire cellulari agli immigrati appena sbarcati ? Pensare male non si sbaglia mai ! !	1
854233182350303232	Sbarchi record di migranti : almeno 13 morti al largo della Libia URL_TOKEN	0
800286856520810496	"Satira scatenata , Trump contro la statua della libertà : "" Incita a immigrazione , anacronistica "" - Repubblica . it URL_TOKEN"	1
826149017801330688	Sarebbe diventato il presidente più amato di tutti i tempi se invece dei musulmani avesse messo al bando i risvoltini ai jeans TOPIC_muslimban	1
811251122321190913	Sap : dopo le nuove azioni terroristiche occorre una svolta URL_TOKEN	0
831229654669357057	Santanchè , vuoi che i rom lavorino ? Ok , licenzieremo tutti gli italiani e faremo lavorare loro ! Ti va bene ? TOPIC_dallavostraparte	1
844898928432697344	Sanno che non gli faranno nulla . . cacciamo i rom , dall' Italia , con la forza e senza pietà . .	0
585886546265567232	Salvini , oltre a propagandare aggressività , riuscirà a superare il complesso del narciso felpato ? Dopo immigrati , rom , si dedicherà ai politici ?	1
580139913179467776	Salvini critica tutti gli stranieri in Italia , ma lo stupratore e l' investitore italiani , non sono degni di sdegno , esempio del nulla politico .	1
587896541790261248	Salvini : pronti ad occupare strutture per accogliere i profughi . Lui occupa poltrona in parlamento da quando era un pischello . E'ancora la .	1
831460937404145666	rt RT AnciLiguria : URL_TOKEN Riunione con i Sindaci della Provincia di Imperia in tema di migranti . comuni_anci ANCI_comunic …	0
805681121933594624	"RT Corriere "" Da Lecco alla Siria col figlio piccolo per sposare un terrorista dell ’ Isis URL_TOKEN … URL_TOKEN"	0
810209255420784642	Roma . Ragazza cinese morta . Fermato un rom , denunciato un 16enne : si cerca un terzo uomo - URL_TOKEN URL_TOKEN	0
818772703591170048	Roma . Operazione black Flag contro il terrorismo URL_TOKEN Dazebao	0
819915215584247808	Roma : immigrati tagliano alberi secolari riserva naturale URL_TOKEN	0
782204731959734272	Roma : banda di rom gli chiedeva il pizzo da 2 anni , ristoratore esausto li uccide a colpi di mitra - URL_TOKEN via AUTHOR_TOKEN	0
806418862317203456	"Roma , un nomade sorpreso a rubare le monetine nella fontana della "" Barcaccia "" URL_TOKEN"	0
836597183692607488	Roma , studentessa cinese morta : i rom non andranno in carcere URL_TOKEN URL_TOKEN	0
810061767686713344	Roma , studentessa cinese morta : fermato un rom del campo nomadi URL_TOKEN	0
841909513640902656	Roma , scolarizzazione dei bambini rom ? Un totale fallimento , buttati 10 milioni di euro URL_TOKEN via AUTHOR_TOKEN	0
793059723994103808	Roma , schiaffo alla povertà : centinaia di pasti destinati a rom e immigrati gettati nella spazzatura URL_TOKEN	0
845159172169617408	Roma , scatta l ’ allerta terrorismo ma fanno più paura i black bloc URL_TOKEN URL_TOKEN	0
823572978650796037	Roma , rissa in un campo nomadi durante un censimento : 5 arresti URL_TOKEN	0
826746060353712130	Roma , rapina e aggredisce una prostituta : arrestato nomade URL_TOKEN	0
837269154512187392	Roma , rapina con spray in appartamento : arrestata nomade , caccia all' amica URL_TOKEN	0
824576404524191745	Roma , rapina al campo rom La Barbuta : tre arresti . L'ombra del racket URL_TOKEN TOPIC_italia URL_TOKEN	0
824750536511651840	Roma , rapina al campo rom La Barbuta : tre arresti . L'ombra del racket URL_TOKEN	0
783935518526492672	Roma , Raggi stanzia 12 milioni di euro per costruire nuovi campi rom : una “ priorità ” per i romani URL_TOKEN	1
812006103022190592	Roma , Raggi annulla gli sgomberi dei campi rom : “ Anche gli zingari hanno diritto alla casa ” - SkyTg 24News URL_TOKEN	0
825050343679590400	Roma , nomade tenta di investire gli agenti , loro sparano all' auto : far west al campo rom di Salone URL_TOKEN	0
836705964095070209	Roma , niente carcere per i due rom che hanno derubato la ragazza cinese URL_TOKEN via AUTHOR_TOKEN	0
841181064018169857	Roma , nascerà un nuovo campo rom - IlGiornale . it URL_TOKEN via AUTHOR_TOKEN	0
845206581297991680	Roma , misure anti terrorismo e incubo black bloc . I social sorvegliati speciali URL_TOKEN TOPIC_news	0
823804639040638977	Roma , maxi rissa nel campo rom durante il censimento del Comune ( CiociariaReport 24 ) URL_TOKEN URL_TOKEN	0
847857298584330240	Roma , M5s boccia la proposta di delibera per chiudere i campi rom . La rabbia di Giorgia Meloni URL_TOKEN	0
783707213076500480	Roma , la Raggi spende 12 milioni per i campi rom URL_TOKEN	0
822056743844724736	"Roma , la Prefettura "" toglie "" i migranti alla Croce Rossa - URL_TOKEN URL_TOKEN"	0
841344752570241026	"Roma , l' Anac : "" Anomalie e poca concorrenza nel trasporto scolastico dei rom "" - TOPIC_roma URL_TOKEN"	0
840504373268664324	"Roma , il Comune mette famiglie di italiani nel campo rom : "" Abbandonati da tutti "" URL_TOKEN"	0
843040818260721664	Roma , gli spezzano il dito per rubar gli fede : caccia a due rom URL_TOKEN URL_TOKEN	0
789354854166691840	Roma , far west a Corcolle : poliziotti aggrediti da una trentina di nomadi : 20 fermi - Il Messaggero URL_TOKEN TOPIC_Roma TOPIC_news	0
799711221385691137	Roma , due bambini rom nel suo campo : pastore prima spara poi li bastona URL_TOKEN TOPIC_news	0
807210233395347456	Roma , donna trovata morta nel campo rom di via Salviati : è la studentessa cinese scomparsa URL_TOKEN	0
824253232818036737	Roma , colpisce una pecora con il pallone : bambino rom di 8 anni accecato con una canna di bambù da un pastore TOPIC_Itaglia	0
807873886222159872	Roma , cinese trovata morta , ore contate per i banditi che l' hanno scippata : « Vengono dal campo rom » URL_TOKEN	0
850825309821718528	Roma , campi nomadi dappertutto . Persino sottoterra a Trastevere URL_TOKEN	1
856493762750664704	Roma , borseggiatrice da record : rom arrestata per la 44esima volta | URL_TOKEN | TOPIC_Secolo TOPIC_liberetcogitans	0
787262462676520960	Roma , armato d' ascia scatena la rissa e tenta di investire un altro rom : arrestato URL_TOKEN TOPIC_roma	0
837016796691632134	Roma , a scuola di borseggio sulla metro B : 7 nomadi arrestate , una di loro insegnava alle altre URL_TOKEN AUTHOR_TOKEN	0
802055168028274688	Roma , “ tangenti per appalti sui campi rom ” : chiesto il processo per 17 persone URL_TOKEN via AUTHOR_TOKEN	0
822106381377503232	Roma , “ risorse ” rom fuori controllo : picchiano un ambulante e sputano in faccia ai poliziotti – webitalia 360 URL_TOKEN	1
554914988784381953	Roma verrà islamizzata . Finalmente si cambia . Ma prima bisogna fare la legge del doppio turno . TOPIC_agorarai	1
806119357365571584	Roma spalanca le porte : 103 milioni per altri 8074 migranti - giornaleditalia URL_TOKEN	0
568495580537860098	"Roma si aspettava l' orda islamica da Sud , è stata messa a ferro e fuoco da vichinghe barbarie , provenienti da Nord … URL_TOKEN """	1
807218396630749184	Roma città aperta ai migranti si vede . Basta andare in giro per la città , non solo le case . Per i romani quando lo sarà AUTHOR_TOKEN ?	1
843852545110016005	Rolando precisa : Gabrio dopo ex Moi e campo nomadi di via San Germagnano URL_TOKEN	0
810143401119252480	Rock the casbah ! Corteo antirazzista antifascista Roma meticcia solidarietà con i / le migranti TOPIC_17D TOPIC_baobab URL_TOKEN	0
804624237801521152	Rivendevano decine di prodotti rubati : blitz della polizia ai nomadi - URL_TOKEN URL_TOKEN	0
822070147766767616	Ritrova il camper in un campo rom , ma le autorità lo danno ai nomadi « perché senza casa » : è l ’ Italia “ sinistra ” URL_TOKEN	1
826378364827099136	Rischiando di essere presa per pazza che non sa di cosa parla TOPIC_Trump dopo i musulmani e i gay . quelli di colore ? TOPIC_benvenutoHitler ? TOPIC_preoccupante	1
814213056842571776	Ripropongo il mio articolo sulla provenienza della TOPIC_meningite TOPIC_immigrati URL_TOKEN	0
838982458733445121	Ringrazio di cuore i migranti , i loro figli riusciranno a sopperire alla manodopera a basso costo del futuro . Viva i ricchi col culo altrui !	1
840986810016759808	Rimini , case popolari assegnate ai rom : la rabbia dei residenti URL_TOKEN	0
853108410795032577	Rimangono sempre gli islamici che è peggio . URL_TOKEN	0
812964341494513664	Ricapitolando : per essere un cittadino esemplare , devi espatriare e , alla prima occasione , far ti uccidere dai terroristi . TOPIC_italianiallestero	1
808200720637972480	Retweeted Secolo d' Italia ( AUTHOR_TOKEN EMOJI_433 Laura Boldrini e il Pd : « Mettetevelo in testa , i rom non sono un . . URL_TOKEN	0
844915018051309568	Retweeted Ofcs Report ( AUTHOR_TOKEN EMOJI_433 Il degrado della Capitale , a Roma i campi rom sono anche nei pressi delle . . URL_TOKEN	0
852757063075676160	Retweeted mario cipriani ( AUTHOR_TOKEN EMOJI_433 Blitz fascista a Roma : marchiati negozi di stranieri in 6 ° mun . . URL_TOKEN	0
810498153166360576	repubblicait : Studentessa cinese morta a Roma , fermato un ventenne : è un nomade del campo di via Salviati URL_TOKEN	0
791735658268229633	"repubblicait : Milano , Salvini al presidio anti profughi : "" Regalo di Salah , sì a disobbedienza forze dell' ordine "" URL_TOKEN"	0
833018608737456128	Repubblica : Palermo : allarme terrorismo alla Stazione Centrale , treni e bus bloccati URL_TOKEN TOPIC_palermo	0
801066523905445888	Recuperati otto cadaveri di migranti al largo delle coste della Libia URL_TOKEN	0
832222955442692096	razza pregiata i rom , adolf ne ha risparmiati troppi . URL_TOKEN	1
820402350636601348	Quindi state uscendo di senno per uno che disegna vestiti da rom che rubano il rame . Bene ma non benissimo	1
832315585715396610	Quindi le palme sono islamiche ? Ma quanto sei idiota ? ! ! URL_TOKEN	1
821411039455703040	Qui Radio Londra : Milano , riconosciuto aguzzino del campo profughi in Libia . Boccassini : « Orrore mai visto » - Il M … URL_TOKEN	0
839855792673198080	Qui Radio Londra : Mattarella : pericolo terrorismo ovunque , a Roma in particolare URL_TOKEN	0
